itemId,itemName,icon,rarity,slot,type,location
1761,Reinforced Chain Vest,inv_chest_chain,poor,Chest,Mail,
1764,Canvas Shoes,inv_boots_09,poor,Feet,Cloth,
1766,Canvas Cloak,inv_misc_cape_15,poor,Back,Cloth,
1767,Canvas Gloves,inv_gauntlets_18,poor,Hands,Cloth,
1768,Canvas Pants,inv_pants_09,poor,Legs,Cloth,
1769,Canvas Shoulderpads,inv_shoulder_09,poor,Shoulder,Cloth,
1770,Canvas Vest,inv_shirt_grey_01,poor,Chest,Cloth,
1772,Brocade Shoes,inv_boots_05,poor,Feet,Cloth,
1774,Brocade Cloak,inv_misc_cape_16,poor,Back,Cloth,
1775,Brocade Gloves,inv_gauntlets_18,poor,Hands,Cloth,
1776,Brocade Pants,inv_pants_11,poor,Legs,Cloth,
1777,Brocade Shoulderpads,inv_shoulder_09,poor,Shoulder,Cloth,
1778,Brocade Vest,inv_shirt_blue_01,poor,Chest,Cloth,
1780,Cross-stitched Sandals,inv_boots_fabric_01,poor,Feet,Cloth,
1782,Cross-stitched Cloak,inv_misc_cape_14,poor,Back,Cloth,
1783,Cross-stitched Gloves,inv_gauntlets_18,poor,Hands,Cloth,
1784,Cross-stitched Pants,inv_pants_02,poor,Legs,Cloth,
1785,Cross-stitched Shoulderpads,inv_shoulder_09,poor,Shoulder,Cloth,
1786,Cross-stitched Vest,inv_shirt_yellow_01,poor,Chest,Cloth,
1787,Patched Leather Belt,inv_belt_23,poor,Waist,Leather,
1788,Patched Leather Boots,inv_boots_wolf,poor,Feet,Leather,
1789,Patched Leather Bracers,inv_bracer_08,poor,Wrist,Leather,
1790,Patched Cloak,inv_misc_cape_10,poor,Back,Cloth,
1791,Patched Leather Gloves,inv_gauntlets_05,poor,Hands,Leather,
1792,Patched Leather Pants,inv_pants_wolf,poor,Legs,Leather,
1793,Patched Leather Shoulderpads,inv_shoulder_06,poor,Shoulder,Leather,
1794,Patched Leather Jerkin,inv_chest_wolf,poor,Chest,Leather,
1795,Rawhide Belt,inv_belt_24,poor,Waist,Leather,
1796,Rawhide Boots,inv_boots_06,poor,Feet,Leather,
1797,Rawhide Bracers,inv_bracer_02,poor,Wrist,Leather,
1798,Rawhide Cloak,inv_misc_cape_07,poor,Back,Cloth,
1799,Rawhide Gloves,inv_gauntlets_18,poor,Hands,Leather,
1800,Rawhide Pants,inv_pants_09,poor,Legs,Leather,
1801,Rawhide Shoulderpads,inv_shoulder_08,poor,Shoulder,Leather,
1802,Rawhide Tunic,inv_chest_leather_09,poor,Chest,Leather,
1803,Tough Leather Belt,inv_belt_24,poor,Waist,Leather,
1804,Tough Leather Boots,inv_boots_09,poor,Feet,Leather,
1805,Tough Leather Bracers,inv_bracer_01,poor,Wrist,Leather,
1806,Tough Cloak,inv_misc_cape_06,poor,Back,Cloth,
1807,Tough Leather Gloves,inv_gauntlets_18,poor,Hands,Leather,
1808,Tough Leather Pants,inv_pants_09,poor,Legs,Leather,
1809,Tough Leather Shoulderpads,inv_shoulder_08,poor,Shoulder,Leather,
1810,Tough Leather Armor,inv_chest_leather_10,poor,Chest,Leather,
1811,Blunt Claymore,inv_sword_06,poor,Two-hand,Sword,
1812,Short-handled Battle Axe,inv_throwingaxe_05,poor,Two-hand,Axe,
1813,Chipped Quarterstaff,inv_staff_08,poor,Two-hand,Staff,
1814,Battered Mallet,inv_hammer_16,poor,Two-hand,Mace,
1815,Ornamental Mace,inv_mace_03,poor,Main Hand,Mace,
1816,Unbalanced Axe,inv_throwingaxe_03,poor,Main Hand,Axe,
1817,Stock Shortsword,inv_sword_04,poor,Main Hand,Sword,
1818,Standard Claymore,inv_sword_06,poor,Two-hand,Sword,
1819,Gouging Pick,inv_pick_02,poor,Main Hand,Axe,
1820,Wooden Maul,inv_hammer_15,poor,Two-hand,Mace,
1821,Warped Blade,inv_sword_04,poor,Main Hand,Sword,
1822,Cedar Walking Stick,inv_staff_08,poor,Two-hand,Staff,
1823,Bludgeoning Cudgel,inv_mace_10,poor,Main Hand,Mace,
1824,Shiny War Axe,inv_axe_18,poor,Two-hand,Axe,
1825,Bulky Bludgeon,inv_hammer_09,poor,Main Hand,Mace,
1826,Rock Maul,inv_hammer_09,poor,Two-hand,Mace,
1827,Meat Cleaver,inv_axe_23,poor,Main Hand,Axe,
1828,Stone War Axe,inv_axe_20,poor,Two-hand,Axe,
1829,Short Cutlass,inv_sword_24,poor,Main Hand,Sword,
1830,Long Bastard Sword,inv_sword_06,poor,Two-hand,Sword,
1831,Oaken War Staff,inv_staff_08,poor,Two-hand,Staff,
1832,Lucky Trousers,inv_pants_06,uncommon,Legs,Cloth,
1835,Dirty Leather Belt,inv_belt_04,common,Waist,Leather,
1836,Dirty Leather Bracers,inv_bracer_04,common,Wrist,Leather,
1839,Rough Leather Belt,inv_belt_26,common,Waist,Leather,
1840,Rough Leather Bracers,inv_bracer_02,common,Wrist,Leather,
1843,Tanned Leather Belt,inv_belt_23,common,Waist,Leather,
1844,Tanned Leather Bracers,inv_bracer_08,common,Wrist,Leather,
1845,Chainmail Belt,inv_belt_03,common,Waist,Mail,
1846,Chainmail Bracers,inv_bracer_07,common,Wrist,Mail,
1849,Cured Leather Belt,inv_belt_06,common,Waist,Leather,
1850,Cured Leather Bracers,inv_bracer_04,common,Wrist,Leather,
1852,Scalemail Bracers,inv_bracer_07,common,Wrist,Mail,
1853,Scalemail Belt,inv_belt_04,common,Waist,Mail,
1893,Miner's Revenge,inv_pick_03,uncommon,Two-hand,Axe,
1913,Studded Blackjack,inv_mace_01,common,Main Hand,Mace,
1917,Jeweled Dagger,inv_weapon_shortblade_15,uncommon,One-hand,Dagger,
1925,Defias Rapier,inv_sword_30,uncommon,Main Hand,Sword,
1926,Weighted Sap,inv_mace_06,uncommon,Main Hand,Mace,
1927,Deadmines Cleaver,inv_axe_11,uncommon,Main Hand,Axe,
1928,Defias Mage Staff,inv_staff_18,uncommon,Two-hand,Staff,
1929,Silk-threaded Trousers,inv_pants_02,uncommon,Legs,Cloth,
1930,Stonemason Cloak,inv_misc_cape_11,uncommon,Back,Cloth,
1933,Staff of Conjuring,inv_staff_13,uncommon,Two-hand,Staff,
1934,Stonemason Trousers,inv_pants_02,uncommon,Legs,Leather,
1936,Goblin Screwdriver,inv_weapon_shortblade_05,uncommon,One-hand,Dagger,
1937,Buzz Saw,inv_sword_24,uncommon,One-hand,Sword,
1938,Block Mallet,inv_hammer_15,uncommon,Main Hand,Mace,
1943,Goblin Mail Leggings,inv_pants_03,uncommon,Legs,Mail,
1944,Metalworking Gloves,inv_gauntlets_04,uncommon,Hands,Leather,
1945,Woodworking Gloves,inv_gauntlets_21,uncommon,Hands,Leather,
1951,Blackwater Cutlass,inv_sword_24,uncommon,One-hand,Sword,
1955,Dragonmaw Chain Boots,inv_boots_01,uncommon,Feet,Mail,
1958,Petrified Shinbone,inv_misc_bone_01,uncommon,Main Hand,Mace,
1959,Cold Iron Pick,inv_pick_01,uncommon,Two-hand,Axe,
1965,White Wolf Gloves,inv_gauntlets_05,common,Hands,Leather,
1973,Orb of Deception,inv_misc_orb_02,rare,Trinket,Trinket,BOE
1974,Mindthrust Bracers,inv_bracer_07,rare,Wrist,Cloth,
1975,Pysan's Old Greatsword,inv_sword_25,rare,Two-hand,Sword,
1976,Slaghammer,inv_hammer_16,rare,Two-hand,Mace,
1978,Wolfclaw Gloves,inv_gauntlets_04,rare,Hands,Leather,
1979,Wall of the Dead,inv_shield_02,epic,Off Hand,Shield,BOE
1980,Underworld Band,inv_jewelry_ring_15,epic,Finger,Finger,BOE
1981,Icemail Jerkin,inv_chest_plate06,epic,Chest,Mail,BOE
1982,Nightblade,inv_sword_02,epic,Two-hand,Sword,BOE
1986,Gutrender,inv_sword_15,uncommon,Two-hand,Sword,
1988,Chief Brigadier Gauntlets,inv_gauntlets_22,uncommon,Hands,Mail,
1990,Ballast Maul,inv_mace_06,uncommon,Two-hand,Mace,
1991,Goblin Power Shovel,inv_misc_shovel_02,uncommon,Two-hand,Mace,
1992,Swampchill Fetish,inv_misc_bone_orcskull_01,rare,Off Hand,Held In Off-Hand,
1993,Ogremind Ring,inv_belt_35,uncommon,Finger,Finger,
1994,Ebonclaw Reaver,inv_axe_16,uncommon,One-hand,Axe,
1996,Voodoo Band,inv_jewelry_ring_15,uncommon,Finger,Finger,
1997,Pressed Felt Robe,inv_chest_cloth_22,uncommon,Chest,Cloth,
1998,Bloodscalp Channeling Staff,inv_staff_18,uncommon,Two-hand,Staff,
2000,Archeus,inv_sword_08,uncommon,Two-hand,Sword,
2011,Twisted Sabre,inv_sword_24,rare,Main Hand,Sword,BOE
2013,Cryptbone Staff,inv_staff_26,uncommon,Two-hand,Staff,
2014,Black Metal Greatsword,inv_sword_15,uncommon,Two-hand,Sword,
2015,Black Metal War Axe,inv_axe_17,uncommon,Two-hand,Axe,
2017,Glowing Leather Bracers,inv_bracer_03,uncommon,Wrist,Leather,
2018,Skeletal Longsword,inv_sword_19,uncommon,Main Hand,Sword,
2020,Hollowfang Blade,inv_weapon_shortblade_16,uncommon,One-hand,Dagger,
2021,Green Carapace Shield,inv_misc_monsterspidercarapace_01,uncommon,Off Hand,Shield,
2024,Espadon,inv_sword_43,common,Two-hand,Sword,
2025,Bearded Axe,inv_axe_03,common,Two-hand,Axe,
2026,Rock Hammer,inv_hammer_09,common,Two-hand,Mace,
2027,Scimitar,inv_sword_33,common,One-hand,Sword,
2028,Hammer,inv_hammer_15,common,One-hand,Mace,
2029,Cleaver,inv_axe_23,common,One-hand,Axe,
2030,Gnarled Staff,inv_staff_10,common,Two-hand,Staff,
2032,Gallan Cuffs,inv_bracer_10,uncommon,Wrist,Cloth,
2033,Ambassador's Boots,inv_boots_08,uncommon,Feet,Leather,
2034,Scholarly Robes,inv_chest_cloth_04,uncommon,Chest,Cloth,
2035,Sword of the Night Sky,inv_sword_20,uncommon,Main Hand,Sword,
2036,Dusty Mining Gloves,inv_gauntlets_05,uncommon,Hands,Leather,
2037,Tunneler's Boots,inv_boots_01,uncommon,Feet,Mail,
2039,Plains Ring,inv_jewelry_ring_02,rare,Finger,Finger,
2040,Troll Protector,inv_shield_16,rare,Off Hand,Shield,
2041,Tunic of Westfall,inv_chest_leather_07,rare,Chest,Leather,
2042,Staff of Westfall,inv_staff_10,rare,Two-hand,Staff,
2043,Ring of Forlorn Spirits,inv_jewelry_ring_01,uncommon,Finger,Finger,
2044,Crescent of Forlorn Spirits,inv_axe_06,uncommon,Main Hand,Axe,
2046,Bluegill Kukri,inv_weapon_shortblade_26,uncommon,Main Hand,Sword,
2047,Anvilmar Hand Axe,inv_throwingaxe_01,common,Main Hand,Axe,
2048,Anvilmar Hammer,inv_hammer_20,common,Main Hand,Mace,
2054,Trogg Hand Axe,inv_axe_19,common,Main Hand,Axe,
2055,Small Wooden Hammer,inv_hammer_15,common,Main Hand,Mace,
2057,Pitted Defias Shortsword,inv_sword_04,common,Main Hand,Sword,
2058,Kazon's Maul,inv_hammer_16,uncommon,Two-hand,Mace,
2059,Sentry Cloak,inv_misc_cape_04,rare,Back,Cloth,BOE
2064,Trogg Club,inv_hammer_15,common,Main Hand,Mace,
2065,Rockjaw Blade,inv_sword_47,common,Main Hand,Sword,
2066,Skull Hatchet,inv_axe_11,common,Main Hand,Axe,
2067,Frostbit Staff,inv_staff_15,common,Two-hand,Staff,
2069,Black Bear Hide Vest,inv_chest_wolf,common,Chest,Leather,
2072,Dwarven Magestaff,inv_staff_04,uncommon,Two-hand,Staff,
2073,Dwarven Hatchet,inv_axe_04,uncommon,Main Hand,Axe,
2074,Solid Shortblade,inv_sword_23,uncommon,One-hand,Sword,
2075,Priest's Mace,inv_mace_06,uncommon,Main Hand,Mace,
2077,Magician Staff,inv_wand_06,uncommon,Two-hand,Staff,
2078,Northern Shortsword,inv_sword_20,uncommon,One-hand,Sword,
2079,Sergeant's Warhammer,inv_hammer_11,uncommon,One-hand,Mace,
2080,Hillborne Axe,inv_axe_11,uncommon,One-hand,Axe,
2084,Darksteel Bastard Sword,inv_sword_13,uncommon,Two-hand,Sword,
2087,Hard Crawler Carapace,inv_chest_wolf,uncommon,Chest,Leather,
2088,Long Crawler Limb,inv_misc_bone_06,uncommon,One-hand,Dagger,
2089,Scrimshaw Dagger,inv_weapon_shortblade_01,uncommon,One-hand,Dagger,
2092,Worn Dagger,inv_weapon_shortblade_05,common,One-hand,Dagger,
2098,Double-barreled Shotgun,inv_weapon_rifle_08,rare,Ranged,Gun,BOE
2099,Dwarven Hand Cannon,inv_weapon_rifle_09,epic,Ranged,Gun,BOE
2100,Precisely Calibrated Boomstick,inv_weapon_rifle_06,epic,Ranged,Gun,BOE
2105,Thug Shirt,inv_shirt_14,common,Shirt,Shirt,
2108,Frostmane Leather Vest,inv_chest_wolf,common,Chest,Leather,
2109,Frostmane Chain Vest,inv_chest_chain,common,Chest,Mail,
2110,Light Magesmith Robe,inv_chest_cloth_22,common,Chest,Cloth,
2112,Lumberjack Jerkin,inv_chest_leather_10,common,Chest,Leather,
2114,Snowy Robe,inv_chest_cloth_33,common,Chest,Cloth,
2117,Thin Cloth Shoes,inv_boots_09,common,Feet,Cloth,
2119,Thin Cloth Gloves,inv_gauntlets_18,common,Hands,Cloth,
2120,Thin Cloth Pants,inv_pants_02,common,Legs,Cloth,
2121,Thin Cloth Armor,inv_shirt_red_01,common,Chest,Cloth,
2122,Cracked Leather Belt,inv_belt_26,common,Waist,Leather,
2123,Cracked Leather Boots,inv_boots_06,common,Feet,Leather,
2124,Cracked Leather Bracers,inv_bracer_12,common,Wrist,Leather,
2125,Cracked Leather Gloves,inv_gauntlets_18,common,Hands,Leather,
2126,Cracked Leather Pants,inv_pants_10,common,Legs,Leather,
2127,Cracked Leather Vest,inv_shirt_06,common,Chest,Leather,
2129,Large Round Shield,inv_shield_09,common,Off Hand,Shield,
2130,Club,inv_mace_10,common,One-hand,Mace,
2131,Shortsword,inv_sword_04,common,One-hand,Sword,
2132,Short Staff,inv_staff_02,common,Two-hand,Staff,
2133,Small Shield,inv_shield_09,common,Off Hand,Shield,
2134,Hand Axe,inv_axe_19,common,One-hand,Axe,
2137,Whittling Knife,inv_weapon_shortblade_01,common,One-hand,Dagger,
2138,Sharpened Letter Opener,inv_weapon_shortblade_05,poor,One-hand,Dagger,
2139,Dirk,inv_weapon_shortblade_14,common,One-hand,Dagger,
2140,Carving Knife,inv_weapon_shortblade_01,uncommon,One-hand,Dagger,
2141,Cuirboulli Vest,inv_chest_leather_09,common,Chest,Leather,
2142,Cuirboulli Belt,inv_belt_24,common,Waist,Leather,
2143,Cuirboulli Boots,inv_boots_07,common,Feet,Leather,
2144,Cuirboulli Bracers,inv_bracer_04,common,Wrist,Leather,
2145,Cuirboulli Gloves,inv_gauntlets_21,common,Hands,Leather,
2146,Cuirboulli Pants,inv_pants_09,common,Legs,Leather,
2148,Polished Scale Belt,inv_belt_04,common,Waist,Mail,
2149,Polished Scale Boots,inv_boots_01,common,Feet,Mail,
2150,Polished Scale Bracers,inv_bracer_03,common,Wrist,Mail,
2151,Polished Scale Gloves,inv_gauntlets_04,common,Hands,Mail,
2152,Polished Scale Leggings,inv_pants_03,common,Legs,Mail,
2153,Polished Scale Vest,inv_chest_chain_09,common,Chest,Mail,
2156,Padded Boots,inv_boots_09,common,Feet,Cloth,
2158,Padded Gloves,inv_gauntlets_23,common,Hands,Cloth,
2159,Padded Pants,inv_pants_07,common,Legs,Cloth,
2160,Padded Armor,inv_shirt_02,common,Chest,Cloth,
2163,Shadowblade,inv_sword_12,epic,One-hand,Dagger,BOE
2164,Gut Ripper,inv_sword_13,epic,One-hand,Dagger,BOE
2165,Old Blanchy's Blanket,inv_misc_cape_10,common,Back,Cloth,
2166,Foreman's Leggings,inv_pants_03,uncommon,Legs,Mail,
2167,Foreman's Gloves,inv_gauntlets_21,uncommon,Hands,Leather,
2168,Foreman's Boots,inv_boots_03,uncommon,Feet,Cloth,
2169,Buzzer Blade,inv_weapon_shortblade_05,common,One-hand,Dagger,
2172,Rustic Belt,inv_belt_06,common,Waist,Mail,
2173,Old Leather Belt,inv_belt_04,common,Waist,Leather,
2175,Shadowhide Battle Axe,inv_throwingaxe_06,uncommon,Two-hand,Axe,
2186,Outfitter Belt,inv_belt_06,common,Waist,Leather,
2194,Diamond Hammer,inv_hammer_06,rare,One-hand,Mace,BOE
2195,Anvilmar Knife,inv_weapon_shortblade_05,common,One-hand,Dagger,
2203,Brashclaw's Chopper,inv_axe_23,uncommon,Two-hand,Axe,
2204,Brashclaw's Skewer,inv_sword_20,uncommon,Two-hand,Sword,
2205,Duskbringer,inv_sword_41,rare,Two-hand,Sword,
2207,Jambiya,inv_weapon_shortblade_04,common,One-hand,Dagger,
2208,Poniard,inv_sword_12,common,One-hand,Dagger,
2209,Kris,inv_sword_32,common,One-hand,Dagger,
2210,Battered Buckler,inv_shield_09,poor,Off Hand,Shield,
2211,Bent Large Shield,inv_shield_09,poor,Off Hand,Shield,
2212,Cracked Buckler,inv_shield_09,poor,Off Hand,Shield,
2213,Worn Large Shield,inv_shield_09,poor,Off Hand,Shield,
2214,Wooden Buckler,inv_shield_09,poor,Off Hand,Shield,
2215,Wooden Shield,inv_shield_09,poor,Off Hand,Shield,
2216,Simple Buckler,inv_shield_09,poor,Off Hand,Shield,
2217,Rectangular Shield,inv_shield_03,poor,Off Hand,Shield,
2218,Craftsman's Dagger,inv_weapon_shortblade_05,uncommon,One-hand,Dagger,
2219,Small Round Shield,inv_shield_09,poor,Off Hand,Shield,
2220,Box Shield,inv_shield_03,poor,Off Hand,Shield,
2221,Targe Shield,inv_shield_09,poor,Off Hand,Shield,
2222,Tower Shield,inv_shield_11,poor,Off Hand,Shield,
2224,Militia Dagger,inv_weapon_shortblade_05,common,One-hand,Dagger,
2225,Sharp Kitchen Knife,inv_weapon_shortblade_14,common,One-hand,Dagger,
2226,Ogremage Staff,inv_wand_06,uncommon,Two-hand,Staff,
2227,Heavy Ogre War Axe,inv_weapon_halbard_01,uncommon,Two-hand,Axe,
2230,Gloves of Brawn,inv_gauntlets_05,uncommon,Hands,Mail,
2231,Inferno Robe,inv_chest_cloth_25,uncommon,Chest,Cloth,
2232,Dark Runner Boots,inv_boots_05,uncommon,Feet,Cloth,
2233,Shadow Weaver Leggings,inv_pants_12,uncommon,Legs,Leather,
2234,Nightwalker Armor,inv_shirt_16,uncommon,Chest,Cloth,
2235,Brackclaw,inv_weapon_shortblade_15,uncommon,One-hand,Dagger,
2236,Blackfang,inv_weapon_shortblade_02,rare,One-hand,Dagger,BOE
2237,Patched Pants,inv_pants_02,common,Legs,Leather,
2238,Urchin's Pants,inv_pants_08,common,Legs,Cloth,
2240,Rugged Cape,inv_misc_cape_01,common,Back,Cloth,
2241,Desperado Cape,inv_misc_cape_04,uncommon,Back,Cloth,
2243,Hand of Edward the Odd,inv_mace_14,epic,One-hand,Mace,BOE
2244,Krol Blade,inv_sword_18,epic,Main Hand,Sword,BOE
2245,Helm of Narv,inv_helmet_05,epic,Head,Mail,BOE
2246,Myrmidon's Signet,inv_jewelry_ring_05,epic,Finger,Finger,BOE
2249,Militia Buckler,inv_shield_09,common,Off Hand,Shield,
2254,Icepane Warhammer,inv_hammer_04,uncommon,Two-hand,Mace,
2256,Skeletal Club,inv_misc_bone_elfskull_01,rare,Main Hand,Mace,BOE
2257,Frostmane Staff,inv_staff_11,common,Two-hand,Staff,
2258,Frostmane Shortsword,inv_sword_04,common,Main Hand,Sword,
2259,Frostmane Club,inv_hammer_16,common,Main Hand,Mace,
2260,Frostmane Hand Axe,inv_axe_17,common,Main Hand,Axe,
2262,Mark of Kern,inv_jewelry_ring_15,rare,Finger,Finger,
2263,Phytoblade,inv_sword_20,uncommon,Main Hand,Sword,
2264,Mantle of Thieves,inv_shoulder_08,rare,Shoulder,Leather,
2265,Stonesplinter Axe,inv_axe_19,uncommon,Main Hand,Axe,
2266,Stonesplinter Dagger,inv_weapon_shortblade_08,uncommon,One-hand,Dagger,
2267,Stonesplinter Mace,inv_mace_12,uncommon,Main Hand,Mace,
2268,Stonesplinter Blade,inv_sword_47,common,Main Hand,Sword,
2271,Staff of the Blessed Seer,inv_staff_31,rare,Two-hand,Staff,
2274,Sapper's Gloves,inv_gauntlets_03,uncommon,Hands,Mail,
2276,Swampwalker Boots,inv_boots_09,rare,Feet,Leather,BOE
2277,Necromancer Leggings,inv_pants_01,rare,Legs,Cloth,BOE
2278,Forest Tracker Epaulets,inv_shoulder_18,rare,Shoulder,Leather,BOE
2280,Kam's Walking Stick,inv_staff_06,uncommon,Two-hand,Staff,
2281,Rodentia Flint Axe,inv_axe_19,uncommon,Main Hand,Axe,
2282,Rodentia Shortsword,inv_sword_47,common,Main Hand,Sword,
2283,Rat Cloth Belt,inv_belt_05,uncommon,Waist,Cloth,
2284,Rat Cloth Cloak,inv_misc_cape_10,uncommon,Back,Cloth,
2291,Kang the Decapitator,inv_axe_15,epic,Two-hand,Axe,BOE
2292,Necrology Robes,inv_chest_cloth_36,rare,Chest,Cloth,
2299,Burning War Axe,inv_axe_02,rare,Two-hand,Axe,BOE
2300,Embossed Leather Vest,inv_chest_leather_09,uncommon,Chest,Leather,Crafted
2302,Handstitched Leather Boots,inv_boots_04,common,Feet,Leather,Crafted
2303,Handstitched Leather Pants,inv_pants_wolf,common,Legs,Leather,Crafted
2307,Fine Leather Boots,inv_boots_06,common,Feet,Leather,Crafted
2308,Fine Leather Cloak,inv_misc_cape_10,uncommon,Back,Cloth,Crafted
2309,Embossed Leather Boots,inv_boots_05,uncommon,Feet,Leather,Crafted
2310,Embossed Leather Cloak,inv_helmet_48,common,Back,Cloth,Crafted
2311,White Leather Jerkin,inv_chest_wolf,common,Chest,Leather,Crafted
2312,Fine Leather Gloves,inv_gauntlets_05,uncommon,Hands,Leather,Crafted
2314,Toughened Leather Armor,inv_chest_leather_10,common,Chest,Leather,Crafted
2315,Dark Leather Boots,inv_boots_05,common,Feet,Leather,Crafted
2316,Dark Leather Cloak,inv_misc_cape_10,common,Back,Cloth,Crafted
2317,Dark Leather Tunic,inv_chest_leather_03,uncommon,Chest,Leather,Crafted
2326,Ivy-weave Bracers,inv_bracer_12,common,Wrist,Cloth,
2327,Sturdy Leather Bracers,inv_bracer_07,common,Wrist,Leather,
2361,Battleworn Hammer,inv_hammer_15,common,Two-hand,Mace,
2362,Worn Wooden Shield,inv_shield_09,poor,Off Hand,Shield,
2364,Woven Vest,inv_shirt_07,common,Chest,Cloth,
2366,Woven Pants,inv_pants_06,common,Legs,Cloth,
2367,Woven Boots,inv_boots_09,common,Feet,Cloth,
2369,Woven Gloves,inv_gauntlets_23,common,Hands,Cloth,
2370,Battered Leather Harness,inv_chest_leather_04,common,Chest,Leather,
2371,Battered Leather Belt,inv_belt_03,common,Waist,Leather,
2372,Battered Leather Pants,inv_pants_wolf,common,Legs,Leather,
2373,Battered Leather Boots,inv_boots_wolf,common,Feet,Leather,
2374,Battered Leather Bracers,inv_bracer_02,common,Wrist,Leather,
2375,Battered Leather Gloves,inv_gauntlets_18,common,Hands,Leather,
2376,Worn Heater Shield,inv_shield_04,common,Off Hand,Shield,
2377,Round Buckler,inv_shield_09,common,Off Hand,Shield,
2379,Tarnished Chain Vest,inv_chest_chain,common,Chest,Mail,
2380,Tarnished Chain Belt,inv_belt_06,common,Waist,Mail,
2381,Tarnished Chain Leggings,inv_pants_03,common,Legs,Mail,
2383,Tarnished Chain Boots,inv_boots_01,common,Feet,Mail,
2384,Tarnished Chain Bracers,inv_bracer_03,common,Wrist,Mail,
2385,Tarnished Chain Gloves,inv_gauntlets_04,common,Hands,Mail,
2386,Rusted Chain Vest,inv_chest_chain,common,Chest,Mail,
2387,Rusted Chain Belt,inv_belt_06,common,Waist,Mail,
2388,Rusted Chain Leggings,inv_pants_03,common,Legs,Mail,
2389,Rusted Chain Boots,inv_boots_01,common,Feet,Mail,
2390,Rusted Chain Bracers,inv_bracer_05,common,Wrist,Mail,
2391,Rusted Chain Gloves,inv_gauntlets_04,common,Hands,Mail,
2392,Light Mail Armor,inv_chest_chain,common,Chest,Mail,
2393,Light Mail Belt,inv_belt_06,common,Waist,Mail,
2394,Light Mail Leggings,inv_pants_03,common,Legs,Mail,
2395,Light Mail Boots,inv_boots_01,common,Feet,Mail,
2396,Light Mail Bracers,inv_bracer_03,common,Wrist,Mail,
2397,Light Mail Gloves,inv_gauntlets_04,common,Hands,Mail,
2398,Light Chain Armor,inv_chest_chain,common,Chest,Mail,
2399,Light Chain Belt,inv_belt_06,common,Waist,Mail,
2400,Light Chain Leggings,inv_pants_03,common,Legs,Mail,
2401,Light Chain Boots,inv_boots_01,common,Feet,Mail,
2402,Light Chain Bracers,inv_bracer_05,common,Wrist,Mail,
2403,Light Chain Gloves,inv_gauntlets_04,common,Hands,Mail,
2417,Augmented Chain Vest,inv_chest_plate12,common,Chest,Mail,
2418,Augmented Chain Leggings,inv_pants_03,common,Legs,Mail,
2419,Augmented Chain Belt,inv_belt_03,common,Waist,Mail,
2420,Augmented Chain Boots,inv_boots_01,common,Feet,Mail,
2421,Augmented Chain Bracers,inv_bracer_07,common,Wrist,Mail,
2422,Augmented Chain Gloves,inv_gauntlets_04,common,Hands,Mail,
2423,Brigandine Vest,inv_chest_plate13,common,Chest,Mail,
2424,Brigandine Belt,inv_belt_03,common,Waist,Mail,
2425,Brigandine Leggings,inv_pants_03,common,Legs,Mail,
2426,Brigandine Boots,inv_boots_01,common,Feet,Mail,
2427,Brigandine Bracers,inv_bracer_03,common,Wrist,Mail,
2428,Brigandine Gloves,inv_gauntlets_04,common,Hands,Mail,
2429,Russet Vest,inv_shirt_14,common,Chest,Cloth,
2431,Russet Pants,inv_pants_10,common,Legs,Cloth,
2432,Russet Boots,inv_boots_05,common,Feet,Cloth,
2434,Russet Gloves,inv_gauntlets_18,common,Hands,Cloth,
2435,Embroidered Armor,inv_shirt_17,common,Chest,Cloth,
2437,Embroidered Pants,inv_pants_08,common,Legs,Cloth,
2438,Embroidered Boots,inv_boots_05,common,Feet,Cloth,
2440,Embroidered Gloves,inv_gauntlets_18,common,Hands,Cloth,
2441,Ringed Buckler,inv_shield_10,common,Off Hand,Shield,
2442,Reinforced Targe,inv_shield_10,common,Off Hand,Shield,
2443,Metal Buckler,inv_shield_10,common,Off Hand,Shield,
2444,Ornate Buckler,inv_shield_10,common,Off Hand,Shield,
2445,Large Metal Shield,inv_shield_03,common,Off Hand,Shield,
2446,Kite Shield,inv_shield_06,common,Off Hand,Shield,
